tile_filename,source_product,tile_x,tile_y,center_lat,center_lon,std_dev,prox_score,mean_pixel,std_norm,priority_score
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y10880.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,10880,-69.096491,32.501203,80.211,0.0,63.91,0.5227818358277571,0.2091
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,11520,-69.105953,32.198229,57.813,0.0,66.01,0.23675741942074885,0.0947
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,11520,-69.105771,32.214926,70.328,0.0,35.92,0.39657506257342806,0.1586
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,11520,-69.105214,32.265106,72.121,0.0,26.02,0.4194718291873116,0.1678
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,11520,-69.105024,32.281861,54.682,0.0,70.43,0.1967742759360474,0.0787
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,11520,-69.104833,32.298631,53.891,0.0,80.49,0.18667313684425596,0.0747
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,11520,-69.104639,32.315416,57.107,0.0,73.25,0.22774173775348622,0.0911
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,11520,-69.104443,32.332215,59.898,0.0,44.45,0.2633830515400726,0.1054
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,11520,-69.104246,32.349029,64.03,0.0,36.81,0.31614905245951885,0.1265
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x06400_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,6400,11520,-69.104046,32.365857,57.147,0.0,46.64,0.2282525412473821,0.0913
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07040_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7040,11520,-69.103845,32.3827,58.304,0.0,41.42,0.243027532308321,0.0972
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,11520,-69.103641,32.399558,63.615,0.0,34.42,0.31084946621034887,0.1243
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,11520,-69.103436,32.41643,66.188,0.0,36.39,0.34370690095520257,0.1375
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,11520,-69.103228,32.433317,64.975,0.0,41.3,0.3282167850028093,0.1313
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,11520,-69.103019,32.450219,58.58,0.0,66.58,0.24655207641620264,0.0986
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,11520,-69.102807,32.467136,50.254,0.0,81.66,0.14022832916177141,0.0561
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,11520,-69.102594,32.484067,56.237,0.0,88.84,0.21663176176125046,0.0867
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y11520.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,11520,-69.102378,32.501014,78.223,0.0,54.91,0.4973949021811309,0.199
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,12160,-69.111867,32.197933,54.402,0.0,64.58,0.1931986514787761,0.0773
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,12160,-69.111684,32.214635,69.207,0.0,36.62,0.3822597946569954,0.1529
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,12160,-69.111123,32.264827,63.091,0.0,36.13,0.30415794044031264,0.1217
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,12160,-69.110933,32.281587,53.003,0.0,83.94,0.17533329927976704,0.0701
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,12160,-69.11074,32.298361,55.544,0.0,85.19,0.20778209122950395,0.0831
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,12160,-69.110546,32.31515,64.495,0.0,69.13,0.3220871430760587,0.1288
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,12160,-69.110349,32.331953,62.66,0.0,39.28,0.29865403279358427,0.1195
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,12160,-69.11015,32.348771,59.63,0.0,48.81,0.25996066813097,0.104
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x06400_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,6400,12160,-69.10995,32.365604,65.972,0.0,36.23,0.3409485620881646,0.1364
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07040_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7040,12160,-69.109747,32.382451,69.107,0.0,35.67,0.3809827859222557,0.1524
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,12160,-69.109543,32.399313,69.085,0.0,31.05,0.38070184400061285,0.1523
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,12160,-69.109336,32.41619,71.675,0.0,29.13,0.41377637023037234,0.1655
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,12160,-69.109128,32.433081,68.452,0.0,40.06,0.3726183787097103,0.149
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,12160,-69.108917,32.449987,50.325,0.0,73.87,0.1411350053634367,0.0565
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,12160,-69.108705,32.466908,51.614,0.0,81.47,0.15759564795423195,0.063
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,12160,-69.10849,32.483844,48.697,0.0,77.51,0.12034530316187363,0.0481
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y12160.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,12160,-69.108273,32.500795,80.543,0.0,57.54,0.5270215048270931,0.2108
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,12800,-69.117781,32.197658,58.913,0.0,57.82,0.25080451550288596,0.1003
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,12800,-69.117597,32.214364,61.981,0.0,45.44,0.28998314348470144,0.116
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01280_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1280,12800,-69.117411,32.231085,71.376,0.0,23.37,0.4099581141135006,0.164
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01920_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1920,12800,-69.117223,32.24782,73.56,0.0,33.56,0.4378479848802166,0.1751
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,12800,-69.117033,32.264569,63.847,0.0,47.49,0.3138121264749451,0.1255
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,12800,-69.116842,32.281333,51.522,0.0,86.63,0.1564207999182714,0.0626
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,12800,-69.116648,32.298112,62.897,0.0,64.3,0.30168054349491746,0.1207
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,12800,-69.116452,32.314905,61.127,0.0,41.39,0.27907748889002404,0.1116
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,12800,-69.116255,32.331713,63.566,0.0,42.24,0.31022373193032643,0.1241
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,12800,-69.116055,32.348535,64.095,0.0,38.4,0.3169791081370996,0.1268
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,12800,-69.115444,32.39909,70.535,0.0,33.93,0.39921847065433924,0.1597
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,12800,-69.115237,32.415971,68.431,0.0,33.48,0.372350206875415,0.1489
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,12800,-69.115027,32.432867,67.526,0.0,45.13,0.3607932778260203,0.1443
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,12800,-69.114816,32.449777,53.165,0.0,78.23,0.17740205343004542,0.071
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,12800,-69.114602,32.466703,51.796,0.0,87.71,0.15991980385145832,0.064
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,12800,-69.114386,32.483643,51.189,0.0,77.64,0.15216836083158805,0.0609
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y12800.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,12800,-69.114169,32.500598,79.63,0.0,46.83,0.5153624150789191,0.2061
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,13440,-69.123698,32.197374,53.084,0.0,64.92,0.17636767635490627,0.0705
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,13440,-69.123513,32.214085,46.755,0.0,64.41,0.09554579353322777,0.0382
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01280_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1280,13440,-69.123326,32.23081,63.741,0.0,38.09,0.31245849721612096,0.125
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01920_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1920,13440,-69.123137,32.247549,60.264,0.0,52.91,0.26805690350922,0.1072
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,13440,-69.122947,32.264303,56.425,0.0,50.43,0.2190325381825611,0.0876
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,13440,-69.122754,32.281071,53.939,0.0,63.12,0.18728610103693108,0.0749
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,13440,-69.122559,32.297854,65.156,0.0,53.95,0.3305281708126884,0.1322
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,13440,-69.122362,32.314651,61.394,0.0,43.34,0.2824871022117791,0.113
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,13440,-69.122164,32.331463,59.391,0.0,46.01,0.25690861725494196,0.1028
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,13440,-69.121963,32.34829,68.004,0.0,35.84,0.3668973795780764,0.1468
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,13440,-69.121349,32.398858,60.123,0.0,54.79,0.2662563211932369,0.1065
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,13440,-69.121141,32.415743,64.819,0.0,43.1,0.32622465137661544,0.1305
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,13440,-69.12093,32.432643,60.634,0.0,53.93,0.27278183582775706,0.1091
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,13440,-69.120717,32.449558,52.639,0.0,84.43,0.1706849874853144,0.0683
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,13440,-69.120503,32.466488,52.889,0.0,84.09,0.17387750932216378,0.0696
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,13440,-69.120286,32.483432,55.446,0.0,67.43,0.206530622669459,0.0826
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y13440.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,13440,-69.120067,32.500392,86.929,0.0,60.22,0.6085712826275732,0.2434
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,14080,-69.129612,32.197095,54.061,0.0,73.64,0.18884405169331356,0.0755
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,14080,-69.129426,32.21381,58.163,0.0,56.49,0.24122694999233787,0.0965
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01280_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1280,14080,-69.129238,32.230539,64.168,0.0,41.0,0.3179113245134597,0.1272
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01920_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1920,14080,-69.129049,32.247282,66.645,0.0,38.08,0.3495428308729631,0.1398
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,14080,-69.128857,32.26404,69.381,0.0,37.89,0.3844817898554426,0.1538
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,14080,-69.128663,32.280813,59.284,0.0,42.8,0.25554221790877046,0.1022
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,14080,-69.128467,32.2976,66.251,0.0,45.2,0.34451141645808864,0.1378
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,14080,-69.12827,32.314402,72.151,0.0,23.13,0.41985493180773353,0.1679
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,14080,-69.12807,32.331218,59.049,0.0,59.6,0.2525412473821321,0.101
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,14080,-69.127868,32.348049,59.601,0.0,52.3,0.25959033559789546,0.1038
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x06400_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,6400,14080,-69.127665,32.364895,72.509,0.0,29.02,0.42442662307810186,0.1698
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07040_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7040,14080,-69.127459,32.381755,70.017,0.0,46.13,0.3926035654083873,0.157
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,14080,-69.127251,32.39863,53.204,0.0,84.08,0.17790008683659395,0.0712
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,14080,-69.127042,32.415519,52.48,0.0,73.19,0.16865454359707813,0.0675
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,14080,-69.12683,32.432424,52.283,0.0,67.24,0.1661388363896409,0.0665
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,14080,-69.126616,32.449343,53.133,0.0,78.51,0.17699341063492874,0.0708
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,14080,-69.126401,32.466277,52.966,0.0,78.92,0.17486080604791335,0.0699
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,14080,-69.126183,32.483226,55.278,0.0,74.21,0.20438524799509625,0.0818
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y14080.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,14080,-69.125963,32.50019,82.703,0.0,68.49,0.5546048934974716,0.2218
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,14720,-69.135518,32.196825,54.458,0.0,68.22,0.19391377637023033,0.0776
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,14720,-69.135331,32.213544,57.396,0.0,52.42,0.2314322929968841,0.0926
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01280_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1280,14720,-69.135142,32.230277,53.081,0.0,51.15,0.1763293660928641,0.0705
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01920_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1920,14720,-69.134952,32.247025,65.412,0.0,43.57,0.33379731317362216,0.1335
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,14720,-69.134759,32.263787,60.123,0.0,36.47,0.2662563211932369,0.1065
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,14720,-69.134564,32.280564,67.511,0.0,43.34,0.3606017265158093,0.1442
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,14720,-69.134367,32.297356,57.173,0.0,54.17,0.22858456351841447,0.0914
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,14720,-69.134168,32.314162,61.622,0.0,48.98,0.2853986821269857,0.1142
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,14720,-69.133968,32.330982,53.49,0.0,77.57,0.18155233181794964,0.0726
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,14720,-69.133765,32.347818,53.887,0.0,65.94,0.1866220564948664,0.0746
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x06400_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,6400,14720,-69.13356,32.364668,59.351,0.0,49.01,0.2563978137610461,0.1026
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07040_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7040,14720,-69.133354,32.381532,58.876,0.0,56.36,0.2503320222710323,0.1001
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,14720,-69.133145,32.398411,52.614,0.0,70.11,0.1703657353016294,0.0681
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,14720,-69.132934,32.415305,49.663,0.0,72.32,0.1326812075394595,0.0531
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,14720,-69.132722,32.432214,58.429,0.0,58.74,0.24462379322674568,0.0978
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,14720,-69.132507,32.449138,58.752,0.0,54.5,0.24874853143995507,0.0995
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,14720,-69.13229,32.466076,55.898,0.0,76.96,0.21230270215048272,0.0849
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,14720,-69.132071,32.483029,57.544,0.0,85.93,0.23332226592429886,0.0933
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y14720.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,14720,-69.131851,32.499997,82.385,0.0,78.98,0.5505440057209992,0.2202
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,15360,-69.141424,32.196538,55.234,0.0,58.83,0.2038233641518108,0.0815
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,15360,-69.141236,32.213261,56.414,0.0,56.94,0.2188920672217398,0.0876
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01280_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1280,15360,-69.141046,32.229998,54.632,0.0,54.87,0.19613577156867748,0.0785
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x01920_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,1920,15360,-69.140854,32.246751,60.762,0.0,50.37,0.27441640700822395,0.1098
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x02560_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,2560,15360,-69.140661,32.263517,63.406,0.0,42.42,0.30818051795474277,0.1233
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03200_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3200,15360,-69.140465,32.280298,55.224,0.0,56.29,0.20369566327833677,0.0815
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x03840_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,3840,15360,-69.140267,32.297094,56.966,0.0,58.38,0.22594115543750318,0.0904
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x04480_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,4480,15360,-69.140067,32.313904,56.259,0.0,56.6,0.21691270368289317,0.0868
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05120_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5120,15360,-69.139865,32.330729,54.401,0.0,70.64,0.19318588139142873,0.0773
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x05760_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,5760,15360,-69.139662,32.347569,53.366,0.0,65.55,0.17996884098687232,0.072
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x06400_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,6400,15360,-69.139456,32.364423,61.264,0.0,49.97,0.2808269908566175,0.1123
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07040_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7040,15360,-69.139248,32.381292,62.454,0.0,47.96,0.29602339480002043,0.1184
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x07680_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,7680,15360,-69.139038,32.398176,52.601,0.0,67.83,0.17019972416611326,0.0681
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08320_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8320,15360,-69.138827,32.415074,56.391,0.0,65.53,0.21859835521274962,0.0874
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x08960_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,8960,15360,-69.138613,32.431987,53.648,0.0,55.97,0.18357000561883846,0.0734
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x09600_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,9600,15360,-69.138397,32.448915,64.259,0.0,47.65,0.31907340246207283,0.1276
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10240_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10240,15360,-69.13818,32.465858,50.901,0.0,79.66,0.14849057567553764,0.0594
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x10880_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,10880,15360,-69.13796,32.482815,55.066,0.0,94.48,0.20167798947744803,0.0807
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x11520_y15360.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,11520,15360,-69.137738,32.499788,82.803,0.0,75.94,0.5558819022322112,0.2224
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00000_y16000.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,0,16000,-69.147333,32.19625,54.955,0.0,57.54,0.20026050978188686,0.0801
ch2_ohr_ncp_20240425T1603031918_d_img_d18_x00640_y16000.png,ch2_ohr_ncp_20240425T1603031918_d_img_d18,640,16000,-69.147144,32.212977,57.675,0.0,57.16,0.23499514736680793,0.094
