source_product,source_date,source_xml,source_img,tile_filename,tile_x,tile_y,tile_width,tile_height,mean_pixel_value,min_pixel_value,max_pixel_value,is_edge_padded,status
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y40320.png,7680,40320,640,640,58.308,14.0,255.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y40320.png,8320,40320,640,640,42.001,11.0,141.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y40320.png,8960,40320,640,640,44.916,11.0,161.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y40320.png,9600,40320,640,640,46.027,11.0,198.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y40320.png,10240,40320,640,640,45.68,10.0,156.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y40320.png,10880,40320,640,640,44.482,10.0,150.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y40320.png,11520,40320,640,640,29.021,0.0,164.0,True,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y40960.png,0,40960,640,640,51.473,11.0,191.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y40960.png,640,40960,640,640,46.837,11.0,170.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y40960.png,1280,40960,640,640,44.794,10.0,160.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y40960.png,1920,40960,640,640,42.557,10.0,152.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y40960.png,2560,40960,640,640,36.867,10.0,138.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y40960.png,3200,40960,640,640,51.456,12.0,154.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y40960.png,3840,40960,640,640,44.434,10.0,167.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y40960.png,4480,40960,640,640,49.717,12.0,171.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y40960.png,5120,40960,640,640,46.427,12.0,174.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y40960.png,5760,40960,640,640,55.443,13.0,164.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y40960.png,6400,40960,640,640,36.572,10.0,135.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y40960.png,7040,40960,640,640,46.716,12.0,153.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y40960.png,7680,40960,640,640,41.97,11.0,141.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y40960.png,8320,40960,640,640,48.022,12.0,180.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y40960.png,8960,40960,640,640,48.967,13.0,162.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y40960.png,9600,40960,640,640,44.792,11.0,160.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y40960.png,10240,40960,640,640,49.828,10.0,172.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y40960.png,10880,40960,640,640,46.329,10.0,171.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y40960.png,11520,40960,640,640,33.767,0.0,162.0,True,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y41600.png,0,41600,640,640,51.409,11.0,184.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y41600.png,640,41600,640,640,47.055,10.0,186.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y41600.png,1280,41600,640,640,52.576,12.0,182.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y41600.png,1920,41600,640,640,60.515,12.0,169.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x02560_y41600.png,2560,41600,640,640,44.596,10.0,181.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03200_y41600.png,3200,41600,640,640,49.224,11.0,169.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x03840_y41600.png,3840,41600,640,640,40.359,10.0,188.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x04480_y41600.png,4480,41600,640,640,53.33,11.0,158.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05120_y41600.png,5120,41600,640,640,49.925,11.0,164.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x05760_y41600.png,5760,41600,640,640,43.985,11.0,184.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x06400_y41600.png,6400,41600,640,640,51.461,11.0,192.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07040_y41600.png,7040,41600,640,640,46.966,11.0,183.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x07680_y41600.png,7680,41600,640,640,43.508,12.0,142.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08320_y41600.png,8320,41600,640,640,43.746,12.0,186.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x08960_y41600.png,8960,41600,640,640,53.35,13.0,160.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x09600_y41600.png,9600,41600,640,640,48.616,11.0,164.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10240_y41600.png,10240,41600,640,640,41.132,9.0,152.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x10880_y41600.png,10880,41600,640,640,42.938,11.0,157.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x11520_y41600.png,11520,41600,640,640,38.811,0.0,152.0,True,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00000_y42240.png,0,42240,640,640,58.934,11.0,227.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x00640_y42240.png,640,42240,640,640,33.768,8.0,203.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01280_y42240.png,1280,42240,640,640,49.298,10.0,181.0,False,usable
ch2_ohr_ncp_20190907T0438126359_d_img_g26,20190907,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.xml,D:\Nandana\MTECH\Semester 3\Projects\TP\lunar-landslide-boulder-detection\data\extracted\20190907\data\calibrated\20190907\ch2_ohr_ncp_20190907T0438126359_d_img_g26.img,ch2_ohr_ncp_20190907T0438126359_d_img_g26_x01920_y42240.png,1920,42240,640,640,44.529,11.0,159.0,False,usable
